Account name;Customer ID;Campaign;Campaign ID;Campaign type;Country/Territory (User location);Currency code;Impr.;Clicks;Cost
Philips Serbia DAN;840-154-8000;PMAX_OMD_RS-SR_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22857655199;Performance Max;Spain;EUR;5;0;0
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22854651094;Performance Max;Slovakia;EUR;161;2;0.88
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22854651094;Performance Max;Qatar;EUR;7;0;0
Philips Serbia DAN;840-154-8000;PMAX_OMD_RS-SR_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22857655199;Performance Max;Hungary;EUR;7;1;0.1
Philips Serbia DAN;840-154-8000;PMAX_OMD_RS-SR_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22857655199;Performance Max;Lebanon;EUR;2;0;0
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22854651094;Performance Max;Chile;EUR;2;1;0.2
Philips_SLO;129-935-0552;DG_OMD_SI-SL_GB_S_ShavingUnd_ShavingUndivided_NA_GOO_BRD_Shaving_DG_14.11.-31.12.2025.;23279014023;Demand Gen;Slovenia;EUR;79,689;1,120;704.1
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO_Lumea;23099450520;Performance Max;Latvia;EUR;5;0;0
Philips Serbia DAN;840-154-8000;PMAX_OMD_RS-SR_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22857655199;Performance Max;Kosovo;EUR;84;13;1.63
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO_Lumea;23099450520;Performance Max;Slovenia;EUR;155,505;1,785;1170.36
Philips Serbia DAN;840-154-8000;DG_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_OneBlade_15.10-15.12.2025.;23147384833;Demand Gen;Serbia;EUR;244,479;8,712;1457.03
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22854651094;Performance Max;Poland;EUR;88;0;0
Philips_SLO;129-935-0552;DG_OMD_SI-SL_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_One Blade_20.1.-7.4.;22149298273;Demand Gen;Slovenia;EUR;2,695,732;40,152;1649.87
Philips_SLO;129-935-0552;VID_OMD_SI-SL_GB_BEA_HairCare_DryerCore_NA_GOO_BRD_Youtube_4.3.-15.4.2025.;22305823658;In-stream video;Slovenia;EUR;768,609;702;999.82
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22854651094;Performance Max;Malta;EUR;40;0;0
Philips Serbia DAN;840-154-8000;DG_OMD_RS-SR_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_15.5.-30.6.2025.;22554733670;Demand Gen;Serbia;EUR;4,718,720;115,533;1350.01
Philips_SLO;129-935-0552;VID_OMD_SI-SL_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_15.10.-24.12.2025;23136133814;In-stream video;Slovenia;EUR;2,092,860;677;2448.52
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22854651094;Performance Max;Thailand;EUR;1;0;0
Philips Serbia DAN;840-154-8000;DG_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_One Blade_20.1.-7.4.;22149189739;Demand Gen;Serbia;EUR;6,579,143;193,238;1949.91
Philips_SLO;129-935-0552;VID_OMD_SI-SL_GB_BEA_HairCare_Straight&CurlerCore_NA_GOO_BRD_SenseIQ_10.09.-30.10.2025;23034204641;In-stream video;Slovenia;EUR;1,332,811;944;2080.95
Philips_SLO;129-935-0552;VID_OMD_SI-SL_MCC_MCC_MCCUnd_MCCUndivided_NA_GOO_BRD_Avent_YT_7.11.-30.11.2025.;23237577080;In-stream video;Slovenia;EUR;760,483;762;1400.61
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22854651094;Performance Max;Czechia;EUR;198;4;2.02
Philips Serbia DAN;840-154-8000;PMAX_OMD_RS-SR_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22857655199;Performance Max;Saudi Arabia;EUR;8;0;0
Philips_SLO;129-935-0552;DG_OMD_SI-SL_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_8.4.-30.6.2025.;22419187677;Demand Gen;Slovenia;EUR;701,099;19,249;1000
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22854651094;Performance Max;Netherlands;EUR;13;0;0
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22854651094;Performance Max;Brunei;EUR;1;0;0
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO_Lumea;23099450520;Performance Max;Thailand;EUR;2;0;0
Philips Serbia DAN;840-154-8000;PMAX_OMD_RS-SR_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22857655199;Performance Max;Croatia;EUR;184;14;2.41
Philips Serbia DAN;840-154-8000;VID_OMD_RS-SR_MCC_MCCUnd_MCCUnd_MCCUnd_NA_GOO_BRD_Vera_18.4.-15.6.2025.;22450383483;In-stream video;Serbia;EUR;3,230,411;7,615;2502.02
Philips_SLO;129-935-0552;VID_OMD_SI-SL_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_1st Shave_YT_Parents_1.11.-12.12.2025.;23200213176;In-stream video;Slovenia;EUR;754,664;563;1500.91
Philips Serbia DAN;840-154-8000;PMAX_OMD_RS-SR_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22857655199;Performance Max;Poland;EUR;7;1;0.36
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO_Lumea;23099450520;Performance Max;Norway;EUR;1;0;0
Philips Serbia DAN;840-154-8000;VID_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_One Blade_3.9.-5.10.;22973430471;In-stream video;Serbia;EUR;5,539,692;4,634;2999.96
Philips Serbia DAN;840-154-8000;PMAX_OMD_RS-SR_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22857655199;Performance Max;Germany;EUR;20;1;0.01
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO_Lumea;23099450520;Performance Max;Czechia;EUR;3;0;0.01
Dr.Oetker EUR;404-912-9584;Dr. Oetker Turisti Jul - Aug 2025 (DN) - CPC;22774059526;Display;Croatia;EUR;2,537,317;57,876;2416.27
Philips_SLO;129-935-0552;VID_OMD_SI-SL_GB_BEA_HairCare_DryerCore_NA_GOO_BRD_Flame_YT_1.11.-31.12.2025.;23232282903;In-stream video;Slovenia;EUR;870,853;515;1001.66
Philips Serbia DAN;840-154-8000;VID_OMD_RS-SR_MCC_MCCUnd_MCCUnd_MCCUnd_NA_GOO_BRD_Avent_YT_7.11.-30.11.2025.;23237577731;In-stream video;Serbia;EUR;3,445,105;4,562;2486.08
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22854651094;Performance Max;Finland;EUR;20;1;0.63
Philips Serbia DAN;840-154-8000;PMAX_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_Intimate_W_9.6.-30.7.;22657308689;Performance Max;Serbia;EUR;39,046;6,224;898.31
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22854651094;Performance Max;Slovenia;EUR;537,217;10,015;5628.34
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22854651094;Performance Max;Switzerland;EUR;28;3;3.5
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22854651094;Performance Max;Albania;EUR;11;1;0.27
Philips Serbia DAN;840-154-8000;PMAX_OMD_RS-SR_GB_OG_GroomingUndiv_GroomingUndivided_NA_GOO_BRD_Multigroom_20.09.-10.11.2025.;23159736373;Performance Max;Serbia;EUR;241,934;9,313;954.6
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO_Lumea;23099450520;Performance Max;Germany;EUR;4;1;0.97
Philips Serbia DAN;840-154-8000;VID_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_1st shave_parents_05.09.-15.10.;22986865838;In-stream video;Serbia;EUR;1,425,517;1,712;1200.22
Philips Serbia DAN;840-154-8000;VID_OMD_RS-SR_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_15.5.-30.6.2025.;22558299544;In-stream video;Serbia;EUR;4,971,847;5,105;2301.47
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22854651094;Performance Max;South Africa;EUR;28;0;0
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO_Lumea;23099450520;Performance Max;France;EUR;8;0;0
Dr.Oetker EUR;404-912-9584;Dr. Oetker Božićna kampanja Nov - Dec 2025 (DN) - CPC;23304217154;Display;Croatia;EUR;1,656,549;34,164;1795.45
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22854651094;Performance Max;Germany;EUR;119;5;1.56
Philips Serbia DAN;840-154-8000;PMAX_OMD_RS-SR_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22857655199;Performance Max;Uzbekistan;EUR;3;0;0
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22854651094;Performance Max;Nigeria;EUR;208;10;2.5
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO_Lumea;23099450520;Performance Max;Kosovo;EUR;4;1;0.38
Philips_SLO;129-935-0552;DG_OMD_SI-SL_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_17.02.-14.04.;22258612036;Demand Gen;Slovenia;EUR;1,762,368;38,866;1700.7
Philips Serbia DAN;840-154-8000;PMAX_OMD_RS-SR_GB_OG_GroomingUndiv_GroomingUndivided_NA_GOO_BRD_Multigroom_15.04.-04.06..;22448389351;Performance Max;Serbia;EUR;809,626;34,073;1404.31
Philips Serbia DAN;840-154-8000;VID_OMD_RS-SR_GB_BEA_HairCare_Straight&CurlerCore_NA_GOO_BRD_SenseIQ_10.09.-30.10.2025;23034172058;In-stream video;Serbia;EUR;3,519,752;2,573;2099.72
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22854651094;Performance Max;Portugal;EUR;52;1;2.69
Philips_SLO;129-935-0552;DG_OMD_SI-SL_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_15.5.-30.6.2025.;22548317505;Demand Gen;Slovenia;EUR;1,003,294;28,090;1550.78
Philips Serbia DAN;840-154-8000;VID_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_Intimate_W_10.10.-30.11.;23171314950;In-stream video;Serbia;EUR;2,751,719;2,051;1200.54
Philips_SLO;129-935-0552;VID_OMD_SI-SL_OHC_PTB_PTBPremium_Sonicare8000S_RECMTPTB_GOO_BRD_Sonicare Prismatic_Awareness_25.6.-20.7.2025;22747183861;In-stream video;Slovenia;EUR;1,478,784;1,329;1973.37
Philips Serbia DAN;840-154-8000;VID_OMD_RS-SR_OHC_PTB_PTBPremium_Sonicare8000S_RECMTPTB_GOO_BRD_Sonicare Prismatic_Awareness_25.6.-20.7.2025;22737245028;In-stream video;Serbia;EUR;10,917,740;12,121;6750.19
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO_Lumea;23099450520;Performance Max;Malta;EUR;3;0;0
Philips Serbia DAN;840-154-8000;PMAX_OMD_RS-SR_GB_BEA_HairCare_Straight&CurlerCore_NA_GOO_BRD_Curler_15.04.-15.06.2025;22445568686;Performance Max;Serbia;EUR;162,646;4,951;1047.64
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22854651094;Performance Max;Denmark;EUR;21;0;0
Philips_SLO;129-935-0552;DIS_OMD_SI-SL_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_17.02.-14.04.;22254797006;Display;Slovenia;EUR;7,724,745;1,827;1199.56
Philips Serbia DAN;840-154-8000;VID_OMD_RS-SR_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_YT_20.10.-31.12.2025.;23172866092;In-stream video;Serbia;EUR;4,412,808;4,351;2098.29
Philips Serbia DAN;840-154-8000;DG_OMD_RS-SR_GB_OG_GroomingUndiv_GroomingUndivided_NA_GOO_BRD_Multigroom_20.09.-10.11.2025.;23150051901;Demand Gen;Serbia;EUR;554,376;14,762;1406.51
Philips_SLO;129-935-0552;DIS_OMD_SI-SL_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_GDN_20.10.-31.12.2025.;23168583044;Display;Slovenia;EUR;937,586;13,144;747.23
Philips Serbia DAN;840-154-8000;PMAX_OMD_RS-SR_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22857655199;Performance Max;Belgium;EUR;2;0;0
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22854651094;Performance Max;Lithuania;EUR;36;0;0
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22854651094;Performance Max;United Arab Emirates;EUR;1;0;0
Philips Serbia DAN;840-154-8000;PMAX_OMD_RS-SR_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22857655199;Performance Max;Romania;EUR;11;0;0
Philips Serbia DAN;840-154-8000;DG_OMD_RS-SR_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_15.10.-24.12.2025;23140250137;Demand Gen;Serbia;EUR;254,159;12,277;1305.73
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_PMAx_20.10.-31.12.2025.;23163083466;Performance Max;Slovenia;EUR;53,517;959;513.54
Philips_SLO;129-935-0552;VID_OMD_SI-SL_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_15.5.-30.6.2025.;22548314541;In-stream video;Slovenia;EUR;1,800,544;2,000;2400.59
Philips_SLO;129-935-0552;VID_OMD_SI-SL_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_1st Shave_YT_Teens_1.11.-12.12.2025.;23209598329;In-stream video;Slovenia;EUR;618,272;670;1431.31
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22854651094;Performance Max;France;EUR;55;4;1.2
Philips Serbia DAN;840-154-8000;PMAX_OMD_RS-SR_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22857655199;Performance Max;Norway;EUR;1;0;0
Philips Serbia DAN;840-154-8000;PMAX_OMD_RS-SR_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22857655199;Performance Max;Bosnia and Herzegovina;EUR;782;80;16.13
Philips Serbia DAN;840-154-8000;PMAX_OMD_RS-SR_GB_BEA_HairCare_Straight&CurlerCore_NA_GOO_BRD_SenseIQ_10.09.-30.10.2025;23028088689;Performance Max;Serbia;EUR;440,280;8,849;1195.58
Philips Serbia DAN;840-154-8000;PMAX_OMD_RS-SR_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO_Lumea;23210024144;Performance Max;Serbia;EUR;38,879;3,573;789.86
Philips Serbia DAN;840-154-8000;PMAX_OMD_RS-SR_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22857655199;Performance Max;Serbia;EUR;403,626;38,316;6152.55
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO_Lumea;23099450520;Performance Max;United Arab Emirates;EUR;3;0;0
Philips Serbia DAN;840-154-8000;PMAX_OMD_RS-SR_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22857655199;Performance Max;France;EUR;7;0;0
Philips Serbia DAN;840-154-8000;DG_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_Intimate_W_9.6.-30.7.;22651133247;Demand Gen;Serbia;EUR;4,156,626;130,708;1348.1
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22854651094;Performance Max;Cyprus;EUR;72;0;0
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO_Lumea;23099450520;Performance Max;Maldives;EUR;2;0;0
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO_Lumea;23099450520;Performance Max;Sweden;EUR;3;0;0.01
Philips Serbia DAN;840-154-8000;DG_OMD_RS-SR_GB_OG_GroomingUndiv_GroomingUndivided_NA_GOO_BRD_Multigroom_15.04.-04.06..;22448324377;Demand Gen;Serbia;EUR;5,446,112;152,631;1750.12
Philips Serbia DAN;840-154-8000;PMAX_OMD_RS-SR_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22857655199;Performance Max;Ghana;EUR;4;0;0
Philips Serbia DAN;840-154-8000;DG_OMD_ME-ME_GB_OG_OneBladeOther_OneBladeComm.Inn._NA_GOO_BRD_One Blade_20.3.-30.4.2025.;22356422344;Demand Gen;Montenegro;EUR;3,519,157;71,716;1150
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22854651094;Performance Max;Egypt;EUR;1;0;0
Philips Serbia DAN;840-154-8000;PMAX_OMD_RS-SR_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22857655199;Performance Max;Denmark;EUR;1;0;0
Philips Serbia DAN;840-154-8000;VID_OMD_RS-SR_GB_OG_GroomingUndiv_GroomingUndivided_NA_GOO_BRD_Multigroom_20.09.-10.11.2025.;23155285862;In-stream video;Serbia;EUR;2,641,981;3,847;2100.05
Philips Serbia DAN;840-154-8000;VID_OMD_RS-SR_OHC_ID_InterdentalUndiv_InterdentalUndiv_NA_GOO_BRD_PowerFlosser_05.05.-04.07.;22524433186;In-stream video;Serbia;EUR;5,285,600;3,983;2499.69
Philips Serbia DAN;840-154-8000;PMAX_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_One Blade_20.1.-7.4.;22145408123;Performance Max;Serbia;EUR;386,699;8,778;1050.11
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22854651094;Performance Max;Belgium;EUR;67;0;0.07
Philips Serbia DAN;840-154-8000;PMAX_OMD_RS-SR_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_8.4.-30.6.2025.;22419312144;Performance Max;Serbia;EUR;183,089;7,775;1248.47
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22854651094;Performance Max;Israel;EUR;23;0;0
Philips Serbia DAN;840-154-8000;VID_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_1st Shave_Parents_1.5.-15.6.;22499210098;In-stream video;Serbia;EUR;1,487,411;1,806;1200.73
Philips Serbia DAN;840-154-8000;DG_OMD_ME-ME_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_20.4.-30.6.;22419376731;Demand Gen;Montenegro;EUR;3,622,634;119,929;1300.01
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO_Lumea;23099450520;Performance Max;Spain;EUR;11;0;0
Philips Serbia DAN;840-154-8000;DG_OMD_RS-SR_GB_BEA_HairCare_DryerCore_NA_GOO_BRD_Flame_4.3.-15.4.2025.;22305875906;Demand Gen;Serbia;EUR;5,557,056;154,457;1999.85
Philips_SLO;129-935-0552;DIS_OMD_SI-SL_GB_S_ShavingUnd_ShavingUndivided_NA_GOO_BRD_Shaving_GDN_14.11.-31.12.2025.;23283992777;Display;Slovenia;EUR;1,584,708;15,504;1047.75
Philips Serbia DAN;840-154-8000;PMAX_OMD_RS-SR_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22857655199;Performance Max;United Arab Emirates;EUR;2;0;0
Philips Serbia DAN;840-154-8000;VID_OMD_ME-ME_GB_OG_OneBladeOther_OneBladeComm.Inn._NA_GOO_BRD_One Blade_20.3.-30.4.2025.;22346314041;In-stream video;Montenegro;EUR;2,278,142;3,829;1786.73
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO_Lumea;23099450520;Performance Max;Bosnia and Herzegovina;EUR;23;10;2.9
Philips Serbia DAN;840-154-8000;VID_OMD_RS-SR_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_15.10.-24.12.2025;23130385353;In-stream video;Serbia;EUR;5,178,472;3,276;2102.37
Philips Serbia DAN;840-154-8000;PMAX_OMD_RS-SR_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22857655199;Performance Max;Nigeria;EUR;7;0;0
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO_Lumea;23099450520;Performance Max;North Macedonia;EUR;2;0;0
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22854651094;Performance Max;Oman;EUR;9;0;0
Philips Serbia DAN;840-154-8000;DG_OMD_RS-SR_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_DG_20.10.-31.12.2025.;23168364167;Demand Gen;Serbia;EUR;107,024;2,740;715.51
Philips Serbia DAN;840-154-8000;PMAX_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_OneBlade_15.10-15.12.2025.;23142979085;Performance Max;Serbia;EUR;430,462;19,621;1458.51
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22854651094;Performance Max;New Zealand;EUR;3;0;0
Philips Serbia DAN;840-154-8000;PMAX_OMD_RS-SR_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_17.02.-14.04.;22258179016;Performance Max;Serbia;EUR;1,228,953;11,567;1846.88
Philips_SLO;129-935-0552;VID_OMD_SI-SL_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_8.4.-30.6.2025.;22425721094;In-stream video;Slovenia;EUR;1,547,688;993;1921.68
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_15.10.-24.12.2025;23140199437;Performance Max;Slovenia;EUR;196,846;4,242;1192.71
Philips_SLO;129-935-0552;PMAX_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22854651094;Performance Max;Kosovo;EUR;18;3;0.85
Philips_SLO;129-935-0552;DG_OMD_SI-SL_GB_OG_GroomingUndiv_GroomingUndivided_NA_GOO_BRD_Multigroom 15.4.-4.6.;22448545813;Demand Gen;Slovenia;EUR;2,845,467;41,738;2050.26
Philips Serbia DAN;840-154-8000;DG_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_OneBlade_16.6.-20.8.2025.;22686031805;Demand Gen;Serbia;EUR;3,643,413;110,190;999.97
Philips Serbia DAN;840-154-8000;PMAX_OMD_RS-SR_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;22857655199;Performance Max;China;EUR;1;1;0.04
Philips Serbia DAN;840-154-8000;DIS_OMD_RS-SR_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_GDN_20.10.-31.12.2025.;23163170868;Display;Serbia;EUR;1,846,550;40,680;946.08
Philips_SLO;129-935-0552;VID_OMD_SI-SL_MCC_MCCUnd_MCCUnd_MCCUnd_NA_GOO_BRD_Vera_18.4.-15.6.2025.;22456853468;In-stream video;Slovenia;EUR;916,282;1,031;1400.35
Philips_SLO;129-935-0552;DG_OMD_SI-SL_GB_BEA_HairCare_Straight&CurlerCore_NA_GOO_BRD_SenseIQ_10.09.-30.10.2025;23038253197;Demand Gen;Slovenia;EUR;500,110;9,031;1799.05
