Account name;Customer ID;Campaign;Campaign ID;Campaign type;Currency code;Campaign start date;Campaign end date;Impr.;Clicks;Cost
McDonald's EUR;673-543-9149;McDonald's Dessert III Lotus Biscoff Oct - Nove 2025 (YT) - Bumper;23084523094;In-stream video;EUR;6 Oct 2025;16 Nov 2025;826,862;326;574.19
McDonald's EUR;673-543-9149;McDonald's Trust II October 2025 (YT) - CPV;23084692750;In-stream video;EUR;6 Oct 2025;26 Oct 2025;810,034;1,040;2498.83
McDonald's EUR;673-543-9149;McDonald's Trust II October 2025 (YT) - Bumper;23084692753;In-stream video;EUR;6 Oct 2025;26 Oct 2025;1,890,030;1,291;1499.62
McDonald's EUR;673-543-9149;McDonald's Snack Menu App Exclusive Oct - Dec 2025 (YT) - CPV;23084947105;In-stream video;EUR;6 Oct 2025;30 Dec 2025;976,734;694;2500.99
McDonald's EUR;673-543-9149;McDonald's Snack Menu AO Oct - Nov 2025 (YT) - CPV;23117039682;In-stream video;EUR;13 Oct 2025;9 Nov 2025;456,259;442;1499.87
McDonald's EUR;673-543-9149;McDonald's Snack Menu AO Oct - Nov 2025 (YT) - Bumper;23117041842;In-stream video;EUR;13 Oct 2025;9 Nov 2025;1,814,146;858;1499.85
JGL Croatia EUR;958-633-7486;vizols_october_2025_youtube_cpm;23121024417;In-stream video;EUR;14 Oct 2025;30 Nov 2025;4,620,738;4,407;6315.25
McDonald's EUR;673-543-9149;McDonald's McNuggets III Oct - Nov 2025 (YT) - CPV;23128434905;In-stream video;EUR;14 Oct 2025;2 Nov 2025;552,533;555;1999.14
McDonald's EUR;673-543-9149;McDonald's McNuggets III Oct - Nov 2025 (YT) - Bumper;23128436618;In-stream video;EUR;14 Oct 2025;2 Nov 2025;1,318,213;708;1198.67
Philips Hrvatska EUR;799-919-6701;VID_OMD_HR-HR_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_15.10.-24.12.2025;23136085091;In-stream video;EUR;15 Oct 2025;24 Dec 2025;2,481,079;946;2001.92
Philips Hrvatska EUR;799-919-6701;VID_OMD_HR-HR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_Intimate_W_10.10.-30.11.;23140105375;In-stream video;EUR;15 Oct 2025;30 Nov 2025;2,124,544;1,350;1964.9
McDonald's EUR;673-543-9149;McDonald's Srijeda koja vrijedi više Oct - Dec 2025 (YT) - Bumper;23150230785;In-stream video;EUR;20 Oct 2025;28 Dec 2025;1,833,561;716;1421.4
McDonald's EUR;673-543-9149;McDonald's Coffee Monday II Oct - Dec 2025 (YT) - Bumper;23151276168;In-stream video;EUR;20 Oct 2025;28 Dec 2025;1,456,695;542;1499.62
McDonald's EUR;673-543-9149;McDonald's McDelivery x Glovo II Prime Oct 2025 (YT) - CPV;23151653998;In-stream video;EUR;17 Oct 2025;26 Oct 2025;488,638;540;1797.77
McDonald's EUR;673-543-9149;McDonald's McDelivery x Glovo II Prime Oct 2025 (YT) - Bumper;23151658453;In-stream video;EUR;17 Oct 2025;26 Oct 2025;904,139;747;1198.34
McDonald's EUR;673-543-9149;McDonald's Coffee Monday II Oct - Dec 2025 (YT) - CPV;23156569103;In-stream video;EUR;20 Oct 2025;28 Dec 2025;566,789;702;1999.47
McDonald's EUR;673-543-9149;McDonald's Srijeda koja vrijedi više Oct - Dec 2025 (YT) - CPV;23159917831;In-stream video;EUR;20 Oct 2025;28 Dec 2025;522,123;660;1941.98
McDonald's EUR;673-543-9149;greska#3;23160937855;In-stream video;EUR;20 Oct 2025;28 Dec 2025;0;0;0
McDonald's EUR;673-543-9149;greska#4;23160938056;In-stream video;EUR;20 Oct 2025;28 Dec 2025;0;0;0
Philips Hrvatska EUR;799-919-6701;VID_OMD_HR-HR_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_YT_20.10.-31.12.2025.;23163446124;In-stream video;EUR;22 Oct 2025;31 Dec 2025;2,186,047;953;2041.81
Philips Hrvatska EUR;799-919-6701;VID_OMD_BA-BS_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_YT_20.10.-31.12.2025.;23163601191;In-stream video;EUR;22 Oct 2025;31 Dec 2025;4,389,042;3,242;1552.06
McDonald's EUR;673-543-9149;McDonald's MOP Sep - Nov OSIJEK 2025 (YT) - CPV;23197204073;In-stream video;EUR;28 Oct 2025;30 Nov 2025;167,003;298;800.33
McDonald's EUR;673-543-9149;McDonald's McDelivery AO Nov 2025 (YT) - Bumper;23199593493;In-stream video;EUR;3 Nov 2025;23 Nov 2025;633,475;388;799.94
McDonald's EUR;673-543-9149;McDonald's Farmburger Oct - Nov 2025 (YT) - Bumper;23201466458;In-stream video;EUR;30 Oct 2025;16 Nov 2025;1,138,548;600;999.64
McDonald's EUR;673-543-9149;McDonald's Farmburger Oct - Nov 2025 (YT) - CPV;23201466461;In-stream video;EUR;30 Oct 2025;16 Nov 2025;310,159;262;999.81
McDonald's EUR;673-543-9149;McDonald's MOP Sep - Nov OSIJEK 2025 (YT) - Bumper;23201479909;In-stream video;EUR;28 Oct 2025;30 Nov 2025;289,462;190;500.36
McDonald's EUR;673-543-9149;McDonald's McDelivery AO Nov 2025 (YT) - CPV;23204814416;In-stream video;EUR;3 Nov 2025;23 Nov 2025;387,308;224;1199.78
Philips Hrvatska EUR;799-919-6701;VID_OMD_BA-BS_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_OneBlade_YT_1.11.-15.12.2025.;23223956797;In-stream video;EUR;3 Nov 2025;15 Dec 2025;3,811,640;899;1401.07
McDonald's EUR;673-543-9149;McDonald's Snack Menu AO II Nov - Dec 2025 (YT) - Bumper;23230869507;In-stream video;EUR;10 Nov 2025;7 Dec 2025;2,247,747;920;1999.55
Philips Hrvatska EUR;799-919-6701;VID_OMD_HR-HR_GB_BEA_HairCare_DryerCore_NA_GOO_BRD_Flame_YT_1.11.-31.12.2025.;23232127383;In-stream video;EUR;7 Nov 2025;31 Dec 2025;1,258,133;869;1001.71
Philips Hrvatska EUR;799-919-6701;VID_OMD_HR-HR_MCC_MCC_MCCUnd_MCCUndivided_NA_GOO_BRD_Avent_YT_7.11.-30.11.2025;23237552771;In-stream video;EUR;7 Nov 2025;31 Dec 2025;1,469,275;1,039;1598.84
McDonald's EUR;673-543-9149;McDonald's Snack Menu AO II Nov - Dec 2025 (YT) - CPV;23240243956;In-stream video;EUR;10 Nov 2025;7 Dec 2025;972,613;522;2999.71
McDonald's EUR;673-543-9149;McDonald's McDelivery Wolt II November 2025 (YT) - Bumper;23246559240;In-stream video;EUR;11 Nov 2025;25 Nov 2025;689,062;991;1199.4
McDonald's EUR;673-543-9149;McDonald's McDelivery Wolt II November 2025 (YT) - CPV;23246559597;In-stream video;EUR;11 Nov 2025;25 Nov 2025;389,052;877;1799.16
JGL Croatia EUR;958-633-7486;prolife_november_2025_youtube_cpm;23257344616;In-stream video;EUR;11 Nov 2025;28 Dec 2025;3,670,707;2,916;5740.31
McDonald's EUR;673-543-9149;McDonald's Employer Image IV - Young Adults - Nov - Dec 2025 (VVC) - CPV;23280469343;In-stream video;EUR;24 Nov 2025;14 Dec 2025;1,082,076;2,817;4499.23
Philips Hrvatska EUR;799-919-6701;VID_OMD_HR-HR_GB_S_ShavingUnd_ShavingUndivided_NA_GOO_BRD_Shaving_YT_14.11.-31.12.2025.;23283807728;In-stream video;EUR;20 Nov 2025;31 Dec 2025;2,263,559;1,684;1901.16
McDonald's EUR;673-543-9149;McDonald's Fries December 2025 (YT) - Bumper;23305942254;In-stream video;EUR;1 Dec 2025;28 Dec 2025;1,545,576;1,166;1999.65
McDonald's EUR;673-543-9149;McDonald's Adventski kalendar December 2025 (YT) - CPV;23310621005;In-stream video;EUR;1 Dec 2025;24 Dec 2025;932,111;673;2999.36
McDonald's EUR;673-543-9149;McDonald's Adventski kalendar December 2025 (YT) - Bumper;23314665535;In-stream video;EUR;1 Dec 2025;24 Dec 2025;1,481,342;1,298;1999.67
McDonald's EUR;673-543-9149;McDonald's Fries December 2025 (YT) - CPV;23315136637;In-stream video;EUR;1 Dec 2025;28 Dec 2025;964,150;569;2999.2
McDonald's EUR;673-543-9149;McDonald's Snack Menu AO III December 2025 (YT) - Bumper;23330173406;In-stream video;EUR;8 Dec 2025;28 Dec 2025;857,110;399;799.88
McDonald's EUR;673-543-9149;McDonald's Snack Menu AO III December 2025 (YT) - CPV;23334197017;In-stream video;EUR;8 Dec 2025;28 Dec 2025;369,341;225;999.83
McDonald's EUR;673-543-9149;McDonald's Sirious Winter December 2025 (YT) - CPV;23339715288;In-stream video;EUR;9 Dec 2025;30 Dec 2025;929,467;648;2999.47
McDonald's EUR;673-543-9149;McDonald's Sirious Winter December 2025 (YT) - Bumper;23344793168;In-stream video;EUR;9 Dec 2025;30 Dec 2025;1,311,171;1,143;1999.34
JGL Croatia EUR;958-633-7486;meralys_december_2025_youtube_cpm;23344911816;In-stream video;EUR;10 Dec 2025;28 Dec 2025;5,155,255;8,047;7653.63
McDonald's EUR;673-543-9149;McDonald's Happy Meal Playmobil December 2025 (YT) - Bumper;23351985054;In-stream video;EUR;12 Dec 2025;24 Dec 2025;439,882;509;799.71
McDonald's EUR;673-543-9149;McDonald's Happy Meal Playmobil December 2025 (YT) - CPV;23357095577;In-stream video;EUR;12 Dec 2025;24 Dec 2025;265,389;202;999.7
McDonald's EUR;673-543-9149;McDonald's McDelivery x Glovo III Dec 2025 (YT) - Bumper;23359818609;In-stream video;EUR;15 Dec 2025;21 Dec 2025;576,475;631;998.56
McDonald's EUR;673-543-9149;McDonald's McDelivery x Glovo III Dec 2025 (YT) - CPV;23368942255;In-stream video;EUR;15 Dec 2025;21 Dec 2025;336,136;306;1198.36
Zott EUR;150-132-6366;Zott Jogobella Jan - Feb 2026 (YT) - TrueView - CPV;23373690159;In-stream video;EUR;5 Jan 2026;28 Feb 2026;0;0;0
Zott EUR;150-132-6366;Zott Protein Jan - Mar 2026 (YT) - Trueview - CPV;23376106020;In-stream video;EUR;5 Jan 2026;29 Mar 2026;0;0;0
Zott EUR;150-132-6366;Zott Protein Jan - Mar 2026 (YT) - Bumper - CPM;23376106317;In-stream video;EUR;5 Jan 2026;29 Mar 2026;0;0;0
Zott EUR;150-132-6366;Zott Jogobella Mar - Apr 2026 (YT) - TrueView - CPV;23380833992;In-stream video;EUR;1 Mar 2026;30 Apr 2026;0;0;0
Zott EUR;150-132-6366;Zott Jogobella Jan - Feb 2026 (YT) - Bumper - CPM;23382731680;In-stream video;EUR;5 Jan 2026;28 Feb 2026;0;0;0
Zott EUR;150-132-6366;Zott Monte Jan - Mar 2026 (YT) - Trueview - CPV;23385021484;In-stream video;EUR;5 Jan 2026;8 Mar 2026;0;0;0
Zott EUR;150-132-6366;Zott Jogobella Mar - Apr 2026 (YT) - Bumper - CPM;23385102376;In-stream video;EUR;1 Mar 2026;30 Apr 2026;0;0;0
McDonald's EUR;673-543-9149;McDonald's Srijeda koja vrijedi više AO Jan - Mar 2026 (YT) - Bumper;23402834619;In-stream video;EUR;2 Jan 2026;15 Feb 2026;0;0;0
McDonald's EUR;673-543-9149;McDonald's Coffee Monday AO Jan - May 2026 (YT) - CPV;23402892360;In-stream video;EUR;2 Jan 2026;14 Feb 2026;0;0;0
McDonald's EUR;673-543-9149;McDonald's Coffee Monday AO Jan - May 2026 (YT) - Bumper;23402893422;In-stream video;EUR;2 Jan 2026;14 Feb 2026;0;0;0
McDonald's EUR;673-543-9149;McDonald's McDelivery AO Jan - Mar 2026 (YT) - Bumper;23408223587;In-stream video;EUR;2 Jan 2026;29 Mar 2026;0;0;0
McDonald's EUR;673-543-9149;McDonald's McDelivery AO Jan - Mar 2026 (YT) - CPV;23408223596;In-stream video;EUR;2 Jan 2026;29 Mar 2026;0;0;0
McDonald's EUR;673-543-9149;McDonald's Srijeda koja vrijedi više AO Jan - Mar 2026 (YT) - CPV;23412236827;In-stream video;EUR;2 Jan 2026;15 Feb 2026;0;0;0
McDonald's EUR;673-543-9149;McDonald's SIRious Winter January 2026 (YT) - Bumper;23414174121;In-stream video;EUR;2 Jan 2026;18 Jan 2026;0;0;0
JGL Croatia EUR;958-633-7486;meralys_january_2026_youtube_cpm;23421692625;In-stream video;EUR;5 Jan 2026;28 Feb 2026;0;0;0
McDonald's EUR;673-543-9149;McDonald's Coffee AO Jan - Feb 2026 (YT) - CPV;23421978846;In-stream video;EUR;5 Jan 2026;22 Feb 2026;0;0;0
McDonald's EUR;673-543-9149;McDonald's Breakfast AO Jan - Mar 2026 (YT) - Bumper;23422382052;In-stream video;EUR;5 Jan 2026;31 Mar 2026;0;0;0
McDonald's EUR;673-543-9149;McDonald's SIRious Winter January 2026 (YT) - CPV;23423614984;In-stream video;EUR;2 Jan 2026;18 Jan 2026;0;0;0
McDonald's EUR;673-543-9149;McDonald's Snack Menu AO I January 2026 (YT) - Bumper;23426317124;In-stream video;EUR;5 Jan 2026;31 Jan 2026;0;0;0
McDonald's EUR;673-543-9149;McDonald's Snack Menu AO I January 2026 (YT) - CPV;23426317127;In-stream video;EUR;5 Jan 2026;31 Jan 2026;0;0;0
McDonald's EUR;673-543-9149;McDonald's Breakfast AO Jan - Mar 2026 (YT) - CPV;23427461903;In-stream video;EUR;5 Jan 2026;31 Mar 2026;0;0;0
McDonald's EUR;673-543-9149;McDonald's Coffee AO Jan - Feb 2026 (YT) - Bumper;23431543612;In-stream video;EUR;5 Jan 2026;22 Feb 2026;0;0;0
McDonald's EUR;673-543-9149;McDonald's Opušteno Dopušteno - Family January 2026 (YT) - Bumper;23451710807;In-stream video;EUR;12 Jan 2026;31 Jan 2026;0;0;0
McDonald's EUR;673-543-9149;McDonald's Opušteno Dopušteno - Youth January 2026 (YT) - Bumper;23451874706;In-stream video;EUR;12 Jan 2026;31 Jan 2026;0;0;0
McDonald's EUR;673-543-9149;McDonald's Dessert I Lotus Biscoff January 2026 (YT) - CPV;23453939964;In-stream video;EUR;14 Jan 2026;25 Jan 2026;0;0;0
McDonald's EUR;673-543-9149;McDonald's Opušteno Dopušteno - Family January 2026 (YT) - CPV;23456207410;In-stream video;EUR;12 Jan 2026;31 Jan 2026;0;0;0
McDonald's EUR;673-543-9149;McDonald's Opušteno Dopušteno - Youth January 2026 (YT) - CPV;23456375194;In-stream video;EUR;12 Jan 2026;31 Jan 2026;0;0;0
McDonald's EUR;673-543-9149;McDonald's Happy Meal Space With Crayola January 2026 (YT) - CPV;23458770393;In-stream video;EUR;16 Jan 2026;31 Jan 2026;0;0;0
McDonald's EUR;673-543-9149;McDonald's Dessert I Lotus Biscoff January 2026 (YT) - Bumper;23463584800;In-stream video;EUR;14 Jan 2026;25 Jan 2026;0;0;0
Philips Hrvatska EUR;799-919-6701;VID_OMD_HR-HR_GB_S_SX_ALL_NA_GOO_AUD_DES_Shaving_15.1.-28.2.2026.;23464064537;In-stream video;EUR;15 Jan 2026;28 Feb 2026;0;0;0
McDonald's EUR;673-543-9149;McDonald's Happy Meal Space With Crayola January 2026 (YT) - Bumper;23468435455;In-stream video;EUR;16 Jan 2026;31 Jan 2026;0;0;0
Philips Hrvatska EUR;799-919-6701;VID_OMD_HR-HR_GB_BEA_HairCare_Straight&CurlerHE_RETUPGHC_GOO_BRD_SenseIQ_YT_20.2.-30.4.2024. #2;23474956926;In-stream video;EUR;20 Jan 2026;31 Jan 2026;0;0;0
Nissan Hrvatska EUR;494-390-2223;Nissan_2026_01_20_Nissan range_YouTube_Views_Google Ads;23476271402;In-stream video;EUR;20 Jan 2026;28 Feb 2026;0;0;0
Philips Hrvatska EUR;799-919-6701;VID_OMD_HR-HR_OHC_OHC_OHCX_ALL_NA_GOO_AUD_DES_OHC_20.1.-31.1.2026.;23480012609;In-stream video;EUR;20 Jan 2026;17 Feb 2026;0;0;0
Philips Hrvatska EUR;799-919-6701;VID_OMD_HR-HR_GB_OG_OBBLD_ALL_RECMANOB_GOO_AUD_DES_OneBlade_YT_23.1.-18.4.2026.;23496452335;In-stream video;EUR;23 Jan 2026;18 Apr 2026;0;0;0
Philips Hrvatska EUR;799-919-6701;VID_OMD_HR-HR_GB_BTY_Hrcr_Styl_NA_GOO_AUD_DES_SenseIQ_YT_1.2.-30.3.2026.;23503055178;In-stream video;EUR;1 Feb 2026;30 Mar 2026;0;0;0
McDonald's EUR;673-543-9149;McDonald's Snack Menu AO II Feb - Mar 2026 (YT) - CPV;23506196775;In-stream video;EUR;2 Feb 2026;22 Mar 2026;0;0;0
McDonald's EUR;673-543-9149;greška.;23511845993;In-stream video;EUR;2 Feb 2026;22 Mar 2026;0;0;0
McDonald's EUR;673-543-9149;greška.2;23511846449;In-stream video;EUR;2 Feb 2026;22 Mar 2026;0;0;0
McDonald's EUR;673-543-9149;McDonald's Snack Menu AO II Feb - Mar 2026 (YT) - Bumper;23515938217;In-stream video;EUR;2 Feb 2026;22 Mar 2026;0;0;0
JGL Croatia EUR;958-633-7486;vizols_february_2026_youtube_cpm;23522109077;In-stream video;EUR;2 Feb 2026;31 May 2026;0;0;0
McDonald's EUR;673-543-9149;McDonald's Maestro I Barrel BBQ Feb - Mar 2026 (YT) - CPV;23529764844;In-stream video;EUR;9 Feb 2026;15 Mar 2026;0;0;0
McDonald's EUR;673-543-9149;McDonald's Maestro I Barrel BBQ Feb - Mar 2026 (YT) - Bumper;23529764862;In-stream video;EUR;9 Feb 2026;15 Mar 2026;0;0;0
McDonald's EUR;673-543-9149;McDonald's McCrispy I Barrel BBQ Feb - Mar 2026 (YT) - CPV;23538996202;In-stream video;EUR;9 Feb 2026;15 Mar 2026;0;0;0
McDonald's EUR;673-543-9149;McDonald's McCrispy I Barrel BBQ Feb - Mar 2026 (YT) - Bumper;23538996205;In-stream video;EUR;9 Feb 2026;15 Mar 2026;0;0;0
Zott EUR;150-132-6366;Zott Hungry Feb - Mar 2026 (YT) - Reach Mix;23550677506;In-stream video;EUR;9 Feb 2026;31 Mar 2026;0;0;0
Philips Hrvatska EUR;799-919-6701;OMD_HR_MG-MG_Grooming_multigroomq22023_CF_26.04.2023_04.06.2023_discovery;20030885988;Demand Gen;EUR;26 Apr 2023;4 Jun 2023;0;0;0
Philips Hrvatska EUR;799-919-6701;OMD_HR_BEA-BEA_FemDep_epilatorsq22023_CF_12.06.2023_18.07.2023_GDN_discovery;20277078641;Demand Gen;EUR;14 Jun 2023;18 Jul 2023;0;0;0
Philips Hrvatska EUR;799-919-6701;philips - greška;20517093250;Demand Gen;EUR;3 Sept 2023;8 Oct 2023;0;0;0
Philips Hrvatska EUR;799-919-6701;OMD_HR_OHC-PT_MultipleProducts_sfkq3_CF_15.9.2023_31.10.2023_GDN_discovery;20559749176;Demand Gen;EUR;15 Sept 2023;31 Oct 2023;0;0;0
Philips Hrvatska EUR;799-919-6701;OMD_HR_MCC-MCC_InfantFeedingSolutions_aventq42023_CF_3.10.2023_30.11.2023_discovery;20618204326;Demand Gen;EUR;3 Oct 2023;30 Nov 2023;0;0;0
Philips Hrvatska EUR;799-919-6701;OMD_HR_MG-MG_MultipleProducts_obbladeq42023_CF_10.10.2023_25.11.2023_GDN_discovery;20636082882;Demand Gen;EUR;10 Oct 2023;25 Nov 2023;0;0;0
Philips Hrvatska EUR;799-919-6701;philips-greška;20642342765;Demand Gen;EUR;10 Oct 2023;25 Nov 2023;0;0;0
McDonald's EUR;673-543-9149;McDonald's Employer Image IV Oct - Nov 2023 (DG) - CPC;20661895902;Demand Gen;EUR;16 Oct 2023;5 Nov 2023;0;0;0
Philips Hrvatska EUR;799-919-6701;KRIVO KOPIRANO;20721189036;Demand Gen;EUR;30 Oct 2023;22 Dec 2023;0;0;0
Philips Hrvatska EUR;799-919-6701;OMD_CRO_OHC-PT_MultipleProducts_sonicareq4_CF_27.10.2023_22.12.2023_discovery_consideration;20730961174;Demand Gen;EUR;30 Oct 2023;22 Dec 2023;0;0;0
Philips Hrvatska EUR;799-919-6701;OMD_HRV_BEA-BEA_IPL_lumeaq42023_CF_27.10.2023_24.12.2023_discovery_consideration;20733084450;Demand Gen;EUR;2 Nov 2023;24 Dec 2023;0;0;0
Philips Hrvatska EUR;799-919-6701;OMD_BIH_BEA-BEA_IPL_lumeaq42023_CF_27.10.2023_24.12.2023_discovery_consideration;20778349375;Demand Gen;EUR;14 Nov 2023;24 Dec 2023;0;0;0
Philips Hrvatska EUR;799-919-6701;OMD_HR_MG-MG_Grooming_multigroomq42023_CF_20.11.-25.12.2023_discovery_consideration;20784926398;Demand Gen;EUR;16 Nov 2023;25 Dec 2023;0;0;0
McDonald's EUR;673-543-9149;McDonald's Employer Image V Nov-Dec 2023 (DG) - CPC;20791055474;Demand Gen;EUR;20 Nov 2023;24 Dec 2023;0;0;0
McDonald's EUR;673-543-9149;McDonald's Employer Image Jan - June 2024 (DG) - CPC;20949689170;Demand Gen;EUR;15 Jan 2024;31 Mar 2024;0;0;0
McDonald's EUR;673-543-9149;McDonald's Employer Image I Jan - Feb 2024 (DG) - CPC;20956767486;Demand Gen;EUR;22 Jan 2024;18 Feb 2024;0;0;0
Philips Hrvatska EUR;799-919-6701;"DG_OMD_HR-HR_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_DG_15.2.-30.4.2024. -	Pmax – PMAX_OMD_HR-";21018394929;Demand Gen;EUR;15 Feb 2024;30 Apr 2024;0;0;0
Philips Hrvatska EUR;799-919-6701;DG_OMD_HR-HR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_OneBlade_DG_20.2.-30.4.2024.;21032574852;Demand Gen;EUR;20 Feb 2024;30 Apr 2024;0;0;0
Philips Hrvatska EUR;799-919-6701;DG_OMD_HR-HR_GB_BEA_HairCare_Straight&CurlerHE_RETUPGHC_GOO_BRD_SenseIQ_DG_20.2.-30.4.2024.;21045221758;Demand Gen;EUR;21 Feb 2024;30 Apr 2024;0;0;0
Philips Hrvatska EUR;799-919-6701;DG_OMD_HR-HR_MCC_MCC_MCCUnd_MCCUndivided_NA_GOO_BRD_Avent_1.4.-15.6.2024.;21139222760;Demand Gen;EUR;1 Apr 2024;15 Jun 2024;0;0;0
Philips Hrvatska EUR;799-919-6701;DG_OMD_HR-HR_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_DG_5.4.-15.6.2024.;21167928134;Demand Gen;EUR;8 Apr 2024;15 Jun 2024;0;0;0
Philips Hrvatska EUR;799-919-6701;DG_OMD_HR-HR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_Multigroom_DG_15.4-4.6.2024.;21190851515;Demand Gen;EUR;15 Apr 2024;4 Jun 2024;0;0;0
Philips Hrvatska EUR;799-919-6701;DG_OMD_BA-EN_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_4502236229;21198681579;Demand Gen;EUR;18 Apr 2024;15 Jun 2024;0;0;0
Philips Hrvatska EUR;799-919-6701;DG_OMD_HR-HR_OHC_ID_CordlessPowerFlosser_CordlessPFCombos_RECCONFLO_GOO_BRD_PowerFlosser_DG_2.5.-2.7.2024.;21228638814;Demand Gen;EUR;2 May 2024;2 Jul 2024;0;0;0
Philips Hrvatska EUR;799-919-6701;DG_OMD_HR-HR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_1st Shave_DG_1.5.-1.6.2024.;21240579822;Demand Gen;EUR;2 May 2024;2 Jun 2024;0;0;0
McDonald's EUR;673-543-9149;McDonald's Employer Image II May - June 2024 (DG) - CPC;21318624896;Demand Gen;EUR;27 May 2024;16 Jun 2024;0;0;0
Philips Hrvatska EUR;799-919-6701;DG_OMD_HR-EN_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_One Blade_05.06.-30.07..DEMAND GEN;21340501654;Demand Gen;EUR;5 Jun 2024;30 Jul 2024;0;0;0
Philips Hrvatska EUR;799-919-6701;DG_OMD_HR-HR_GB_BEA_Femaledepilation_FemaledepilationUn_NA_GOO_BRD_Epilators_DG_7.6.-19.7.2024.;21358679652;Demand Gen;EUR;7 Jun 2024;19 Jul 2024;0;0;0
Philips Hrvatska EUR;799-919-6701;DG_OMD_HR-EN_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare Prestige_13.06.-09.08.DEMAND GEN;21380907320;Demand Gen;EUR;13 Jun 2024;9 Aug 2024;0;0;0
Philips Hrvatska EUR;799-919-6701;DG_OMD_HR-EN_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_GGL AWO_HEALTHCARE;21394076150;Demand Gen;EUR;18 Jun 2024;30 Nov 2024;0;0;0
Philips Hrvatska EUR;799-919-6701;DG_OMD_HR-EN_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_GGL AWO_ONEBLADE;21394076312;Demand Gen;EUR;18 Jun 2024;30 Nov 2024;0;0;0
Philips Hrvatska EUR;799-919-6701;DG_OMD_HR-EN_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_GGL AWO_LUMEA;21394076384;Demand Gen;EUR;18 Jun 2024;30 Nov 2024;0;0;0
Philips Hrvatska EUR;799-919-6701;DG_OMD_HR-EN_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_GGL AWO_HAIRCARE;21398104726;Demand Gen;EUR;18 Jun 2024;30 Nov 2024;0;0;0
Nissan Hrvatska EUR;494-390-2223;Nissan QQ July-August 2024 (DG) - CPC;21502621328;Demand Gen;EUR;26 Jul 2024;26 Aug 2024;0;0;0
Philips Hrvatska EUR;799-919-6701;DG_OMD_HR-HR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_One Blade 1 st shave 5.9.-5.10.2024.parents;21674244716;Demand Gen;EUR;6 Sept 2024;5 Oct 2024;0;0;0
Philips Hrvatska EUR;799-919-6701;DG_OMD_HR-HR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_One Blade 1 st shave 5.9.-5.10.2024.men target;21677841481;Demand Gen;EUR;6 Sept 2024;5 Oct 2024;0;0;0
Philips Hrvatska EUR;799-919-6701;DG_OMD_HR-HR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_Multigroom 10.9.-31.10.2024.;21689033516;Demand Gen;EUR;10 Sept 2024;31 Oct 2024;0;0;0
Philips Hrvatska EUR;799-919-6701;DG_OMD_HR-EN_OHC_ID_CordlessPowerFlosser_CordlessPFMid3000_RECCONFLO_GOO_BRD_OHC_16.09.-21.10.2024.;21703123584;Demand Gen;EUR;16 Sept 2024;21 Oct 2024;0;0;0
Nissan Hrvatska EUR;494-390-2223;Nissan QQ Sep - Oct 2024 (DG) - CPC;21711128139;Demand Gen;EUR;19 Sept 2024;19 Oct 2024;0;0;0
Philips Hrvatska EUR;799-919-6701;DG_OMD_HR-EN_GB_BEA_HairCare_Straight&CurlerHE_RETUPGHC_GOO_BRD_SenseIQ 1.10.-15.12.2024._4502395228;21779138818;Demand Gen;EUR;3 Oct 2024;15 Dec 2024;0;0;0
Philips Hrvatska EUR;799-919-6701;DG_OMD_HR-EN_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare Prestige_8.10.-30.12.2024. DEMAND GEN;21794035663;Demand Gen;EUR;8 Oct 2024;24 Dec 2024;0;0;0
Philips Hrvatska EUR;799-919-6701;DG_OMD_HR-HR_GB_OG_GroomingUndiv_GroomingUndivided_NA_GOO_BRD_INTIMATE_7.10.-30.11.2024.;21797173339;Demand Gen;EUR;9 Oct 2024;30 Nov 2024;0;0;0
